,latitude,longitude,year,pct_treecanopy,pct_annual_herbcov,pct_bareground,pct_herbcov,pct_plantlittercov,pct_shrubcov
3430,37.60704,-110.0273,2000,0,0,57,11,10,12
3431,37.60704,-110.0273,2000,0,0,57,11,10,12
3432,37.60704,-110.0273,2000,0,0,57,11,10,12
3433,37.60704,-110.0273,2000,0,0,57,11,10,12
3434,37.60704,-110.0273,2001,0,0,57,11,10,12
3435,37.60704,-110.0273,2001,0,0,57,11,10,12
3436,37.60704,-110.0273,2002,0,0,57,11,10,12
3437,37.60704,-110.0273,2002,0,0,57,11,10,12
3438,37.60704,-110.0273,2002,0,0,57,11,10,12
3439,37.60704,-110.0273,2002,0,0,57,11,10,12
3440,37.60704,-110.0273,2002,0,0,57,11,10,12
3441,37.60704,-110.0273,2003,0,0,57,11,10,12
3442,37.60704,-110.0273,2003,0,0,57,11,10,12
3443,37.60704,-110.0273,2004,0,0,57,11,10,12
3444,37.60704,-110.0273,2004,0,0,57,11,10,12
3445,37.60704,-110.0273,2004,0,0,57,11,10,12
3446,37.60704,-110.0273,2004,0,0,57,11,10,12
3447,37.60704,-110.0273,2004,0,0,57,11,10,12
3448,37.60704,-110.0273,2005,0,0,57,11,10,12
3449,37.60704,-110.0273,2005,0,0,57,11,10,12
3450,37.60704,-110.0273,2006,0,0,57,11,10,12
3451,37.60704,-110.0273,2006,0,0,57,11,10,12
3452,37.60704,-110.0273,2006,0,0,57,11,10,12
3453,37.60704,-110.0273,2006,0,0,57,11,10,12
3454,37.60704,-110.0273,2006,0,0,57,11,10,12
3455,37.60704,-110.0273,2007,0,0,57,11,10,12
3456,37.60704,-110.0273,2007,0,0,57,11,10,12
3457,37.60704,-110.0273,2008,0,0,57,11,10,12
3458,37.60704,-110.0273,2008,0,0,57,11,10,12
3459,37.60704,-110.0273,2008,0,0,57,11,10,12
3460,37.60704,-110.0273,2008,0,0,57,11,10,12
3461,37.60704,-110.0273,2008,0,0,57,11,10,12
3462,37.60704,-110.0273,2009,0,0,57,11,10,12
3463,37.60704,-110.0273,2009,0,0,57,11,10,12
3464,37.60704,-110.0273,2010,0,0,57,11,10,12
3465,37.60704,-110.0273,2010,0,0,57,11,10,12
3466,37.60704,-110.0273,2010,0,0,57,11,10,12
3467,37.60704,-110.0273,2010,0,0,57,11,10,12
3468,37.60704,-110.0273,2010,0,0,57,11,10,12
3469,37.60704,-110.0273,2011,0,0,57,11,10,12
3470,37.60704,-110.0273,2011,0,0,57,11,10,12
3471,37.60704,-110.0273,2012,0,0,57,11,10,12
3472,37.60704,-110.0273,2012,0,0,57,11,10,12
3473,37.60704,-110.0273,2012,0,0,57,11,10,12
3474,37.60704,-110.0273,2012,0,0,57,11,10,12
3475,37.60704,-110.0273,2012,0,0,57,11,10,12
3476,37.60704,-110.0273,2013,0,0,57,11,10,12
3477,37.60704,-110.0273,2013,0,0,57,11,10,12
3478,37.60704,-110.0273,2014,0,0,57,11,10,12
3479,37.60704,-110.0273,2014,0,0,57,11,10,12
3480,37.60704,-110.0273,2014,0,0,57,11,10,12
3481,37.60704,-110.0273,2014,0,0,57,11,10,12
3482,37.60704,-110.0273,2014,0,0,57,11,10,12
3483,37.60704,-110.0273,2015,0,0,57,11,10,12
3484,37.60704,-110.0273,2015,0,0,57,11,10,12
3485,37.60704,-110.0273,2016,0,0,57,11,10,12
3486,37.60704,-110.0273,2016,0,0,57,11,10,12
3487,37.60704,-110.0273,2016,0,0,57,11,10,12
3488,37.60704,-110.0273,2016,0,0,57,11,10,12
3489,37.60704,-110.0273,2016,0,0,57,11,10,12
3490,37.60704,-110.0273,2017,0,0,57,11,10,12
3491,37.60704,-110.0273,2017,0,0,57,11,10,12
3492,37.60704,-110.0273,2018,0,0,57,11,10,12
3493,37.60704,-110.0273,2018,0,0,57,11,10,12
3494,37.60704,-110.0273,2018,0,0,57,11,10,12
3495,37.60704,-110.0273,2018,0,0,57,11,10,12
3496,37.60704,-110.0273,2018,0,0,57,11,10,12
3497,37.60308,-110.0262,1980,16,0,61,11,8,11
3498,37.60308,-110.0262,1980,16,0,61,11,8,11
3499,37.60308,-110.0262,1981,16,0,61,11,8,11
3500,37.60308,-110.0262,1981,16,0,61,11,8,11
3501,37.60308,-110.0262,1982,16,0,61,11,8,11
3502,37.60308,-110.0262,1982,16,0,61,11,8,11
3503,37.60308,-110.0262,1983,16,0,61,11,8,11
3504,37.60308,-110.0262,1983,16,0,61,11,8,11
3505,37.60308,-110.0262,1984,16,0,61,11,8,11
3506,37.60308,-110.0262,1984,16,0,61,11,8,11
3507,37.60308,-110.0262,1985,16,0,61,11,8,11
3508,37.60308,-110.0262,1985,16,0,61,11,8,11
3509,37.60308,-110.0262,1985,16,0,61,11,8,11
3510,37.60308,-110.0262,1985,16,0,61,11,8,11
3511,37.60308,-110.0262,1985,16,0,61,11,8,11
3512,37.60308,-110.0262,1986,16,0,61,11,8,11
3513,37.60308,-110.0262,1986,16,0,61,11,8,11
3514,37.60308,-110.0262,1987,16,0,61,11,8,11
3515,37.60308,-110.0262,1987,16,0,61,11,8,11
3516,37.60308,-110.0262,1988,16,0,61,11,8,11
3517,37.60308,-110.0262,1988,16,0,61,11,8,11
3518,37.60308,-110.0262,1989,16,0,61,11,8,11
3519,37.60308,-110.0262,1989,16,0,61,11,8,11
3520,37.60308,-110.0262,1990,16,0,61,11,8,11
3521,37.60308,-110.0262,1990,16,0,61,11,8,11
3522,37.60308,-110.0262,1991,16,0,61,11,8,11
3523,37.60308,-110.0262,1991,16,0,61,11,8,11
3524,37.60308,-110.0262,1991,16,0,61,11,8,11
3525,37.60308,-110.0262,1991,16,0,61,11,8,11
3526,37.60308,-110.0262,1991,16,0,61,11,8,11
3527,37.60308,-110.0262,1992,16,0,61,11,8,11
3528,37.60308,-110.0262,1992,16,0,61,11,8,11
3529,37.60308,-110.0262,1993,16,0,61,11,8,11
3530,37.60308,-110.0262,1993,16,0,61,11,8,11
3531,37.60308,-110.0262,1994,16,0,61,11,8,11
3532,37.60308,-110.0262,1994,16,0,61,11,8,11
3533,37.60308,-110.0262,1995,16,0,61,11,8,11
3534,37.60308,-110.0262,1995,16,0,61,11,8,11
3535,37.60308,-110.0262,1995,16,0,61,11,8,11
3536,37.60308,-110.0262,1995,16,0,61,11,8,11
3537,37.60308,-110.0262,1995,16,0,61,11,8,11
3538,37.60308,-110.0262,1996,16,0,61,11,8,11
3539,37.60308,-110.0262,1996,16,0,61,11,8,11
3540,37.60308,-110.0262,1997,16,0,61,11,8,11
3541,37.60308,-110.0262,1997,16,0,61,11,8,11
3542,37.60308,-110.0262,1998,16,0,61,11,8,11
3543,37.60308,-110.0262,1998,16,0,61,11,8,11
3544,37.60308,-110.0262,1999,16,0,61,11,8,11
3545,37.60308,-110.0262,1999,16,0,61,11,8,11
3546,37.60308,-110.0262,2000,16,0,61,11,8,11
3547,37.60308,-110.0262,2000,16,0,61,11,8,11
3548,37.60308,-110.0262,2001,16,0,61,11,8,11
3549,37.60308,-110.0262,2001,16,0,61,11,8,11
3550,37.60308,-110.0262,2002,16,0,61,11,8,11
3551,37.60308,-110.0262,2002,16,0,61,11,8,11
3552,37.60308,-110.0262,2003,16,0,61,11,8,11
3553,37.60308,-110.0262,2003,16,0,61,11,8,11
3554,37.60308,-110.0262,2004,16,0,61,11,8,11
3555,37.60308,-110.0262,2004,16,0,61,11,8,11
3556,37.60308,-110.0262,2005,16,0,61,11,8,11
3557,37.60308,-110.0262,2005,16,0,61,11,8,11
3558,37.60308,-110.0262,2006,16,0,61,11,8,11
3559,37.60308,-110.0262,2006,16,0,61,11,8,11
3560,37.60308,-110.0262,2007,16,0,61,11,8,11
3561,37.60308,-110.0262,2007,16,0,61,11,8,11
3562,37.60308,-110.0262,2008,16,0,61,11,8,11
3563,37.60308,-110.0262,2008,16,0,61,11,8,11
3564,37.60308,-110.0262,2009,16,0,61,11,8,11
3565,37.60308,-110.0262,2009,16,0,61,11,8,11
3566,37.60308,-110.0262,2010,16,0,61,11,8,11
3567,37.60308,-110.0262,2010,16,0,61,11,8,11
3568,37.60308,-110.0262,2011,16,0,61,11,8,11
3569,37.60308,-110.0262,2011,16,0,61,11,8,11
3570,37.60308,-110.0262,2012,16,0,61,11,8,11
3571,37.60308,-110.0262,2012,16,0,61,11,8,11
3572,37.60308,-110.0262,2013,16,0,61,11,8,11
3573,37.60308,-110.0262,2013,16,0,61,11,8,11
3574,37.60308,-110.0262,2014,16,0,61,11,8,11
3575,37.60308,-110.0262,2014,16,0,61,11,8,11
3576,37.60308,-110.0262,2014,16,0,61,11,8,11
3577,37.60308,-110.0262,2014,16,0,61,11,8,11
3578,37.60308,-110.0262,2014,16,0,61,11,8,11
3579,37.60308,-110.0262,2015,16,0,61,11,8,11
3580,37.60308,-110.0262,2015,16,0,61,11,8,11
3581,37.60308,-110.0262,2016,16,0,61,11,8,11
3582,37.60308,-110.0262,2016,16,0,61,11,8,11
3583,37.60308,-110.0262,2017,16,0,61,11,8,11
3584,37.60308,-110.0262,2017,16,0,61,11,8,11
3585,37.60308,-110.0262,2018,16,0,61,11,8,11
3586,37.60308,-110.0262,2018,16,0,61,11,8,11
3587,37.60809,-110.0259,1980,0,0,91,2,2,4
3588,37.60809,-110.0259,1980,0,0,91,2,2,4
3589,37.60809,-110.0259,1981,0,0,91,2,2,4
3590,37.60809,-110.0259,1981,0,0,91,2,2,4
3591,37.60809,-110.0259,1981,0,0,91,2,2,4
3592,37.60809,-110.0259,1981,0,0,91,2,2,4
3593,37.60809,-110.0259,1981,0,0,91,2,2,4
3594,37.60809,-110.0259,1982,0,0,91,2,2,4
3595,37.60809,-110.0259,1982,0,0,91,2,2,4
3596,37.60809,-110.0259,1983,0,0,91,2,2,4
3597,37.60809,-110.0259,1983,0,0,91,2,2,4
3598,37.60809,-110.0259,1984,0,0,91,2,2,4
3599,37.60809,-110.0259,1984,0,0,91,2,2,4
3600,37.60809,-110.0259,1985,0,0,91,2,2,4
3601,37.60809,-110.0259,1985,0,0,91,2,2,4
3602,37.60809,-110.0259,1985,0,0,91,2,2,4
3603,37.60809,-110.0259,1985,0,0,91,2,2,4
3604,37.60809,-110.0259,1985,0,0,91,2,2,4
3605,37.60809,-110.0259,1986,0,0,91,2,2,4
3606,37.60809,-110.0259,1986,0,0,91,2,2,4
3607,37.60809,-110.0259,1987,0,0,91,2,2,4
3608,37.60809,-110.0259,1987,0,0,91,2,2,4
3609,37.60809,-110.0259,1988,0,0,91,2,2,4
3610,37.60809,-110.0259,1988,0,0,91,2,2,4
3611,37.60809,-110.0259,1989,0,0,91,2,2,4
3612,37.60809,-110.0259,1989,0,0,91,2,2,4
3613,37.60809,-110.0259,1990,0,0,91,2,2,4
3614,37.60809,-110.0259,1990,0,0,91,2,2,4
3615,37.60809,-110.0259,1991,0,0,91,2,2,4
3616,37.60809,-110.0259,1991,0,0,91,2,2,4
3617,37.60809,-110.0259,1992,0,0,91,2,2,4
3618,37.60809,-110.0259,1992,0,0,91,2,2,4
3619,37.60809,-110.0259,1992,0,0,91,2,2,4
3620,37.60809,-110.0259,1992,0,0,91,2,2,4
3621,37.60809,-110.0259,1992,0,0,91,2,2,4
3622,37.60809,-110.0259,1992,0,0,91,2,2,4
3623,37.60809,-110.0259,1992,0,0,91,2,2,4
3624,37.60809,-110.0259,1992,0,0,91,2,2,4
3625,37.60809,-110.0259,1992,0,0,91,2,2,4
3626,37.60809,-110.0259,1992,0,0,91,2,2,4
3627,37.60809,-110.0259,1993,0,0,91,2,2,4
3628,37.60809,-110.0259,1993,0,0,91,2,2,4
3629,37.60809,-110.0259,1994,0,0,91,2,2,4
3630,37.60809,-110.0259,1994,0,0,91,2,2,4
3631,37.60809,-110.0259,1995,0,0,91,2,2,4
3632,37.60809,-110.0259,1995,0,0,91,2,2,4
3633,37.60809,-110.0259,1996,0,0,91,2,2,4
3634,37.60809,-110.0259,1996,0,0,91,2,2,4
3635,37.60809,-110.0259,1996,0,0,91,2,2,4
3636,37.60809,-110.0259,1996,0,0,91,2,2,4
3637,37.60809,-110.0259,1996,0,0,91,2,2,4
3638,37.60809,-110.0259,1997,0,0,91,2,2,4
3639,37.60809,-110.0259,1997,0,0,91,2,2,4
3640,37.60809,-110.0259,1997,0,0,91,2,2,4
3641,37.60809,-110.0259,1997,0,0,91,2,2,4
3642,37.60809,-110.0259,1997,0,0,91,2,2,4
3643,37.60809,-110.0259,1998,0,0,91,2,2,4
3644,37.60809,-110.0259,1998,0,0,91,2,2,4
3645,37.60809,-110.0259,1999,0,0,91,2,2,4
3646,37.60809,-110.0259,1999,0,0,91,2,2,4
3647,37.60809,-110.0259,2000,0,0,91,2,2,4
3648,37.60809,-110.0259,2000,0,0,91,2,2,4
3649,37.60809,-110.0259,2000,0,0,91,2,2,4
3650,37.60809,-110.0259,2000,0,0,91,2,2,4
3651,37.60809,-110.0259,2000,0,0,91,2,2,4
3652,37.60809,-110.0259,2001,0,0,91,2,2,4
3653,37.60809,-110.0259,2001,0,0,91,2,2,4
3654,37.60809,-110.0259,2002,0,0,91,2,2,4
3655,37.60809,-110.0259,2002,0,0,91,2,2,4
3656,37.60809,-110.0259,2003,0,0,91,2,2,4
3657,37.60809,-110.0259,2003,0,0,91,2,2,4
3658,37.60809,-110.0259,2004,0,0,91,2,2,4
3659,37.60809,-110.0259,2004,0,0,91,2,2,4
3660,37.60809,-110.0259,2005,0,0,91,2,2,4
3661,37.60809,-110.0259,2005,0,0,91,2,2,4
3662,37.60809,-110.0259,2006,0,0,91,2,2,4
3663,37.60809,-110.0259,2006,0,0,91,2,2,4
3664,37.60809,-110.0259,2006,0,0,91,2,2,4
3665,37.60809,-110.0259,2006,0,0,91,2,2,4
3666,37.60809,-110.0259,2006,0,0,91,2,2,4
3667,37.60809,-110.0259,2007,0,0,91,2,2,4
3668,37.60809,-110.0259,2007,0,0,91,2,2,4
3669,37.60809,-110.0259,2008,0,0,91,2,2,4
3670,37.60809,-110.0259,2008,0,0,91,2,2,4
3671,37.60809,-110.0259,2009,0,0,91,2,2,4
3672,37.60809,-110.0259,2009,0,0,91,2,2,4
3673,37.60809,-110.0259,2010,0,0,91,2,2,4
3674,37.60809,-110.0259,2010,0,0,91,2,2,4
3675,37.60809,-110.0259,2011,0,0,91,2,2,4
3676,37.60809,-110.0259,2011,0,0,91,2,2,4
3677,37.60809,-110.0259,2012,0,0,91,2,2,4
3678,37.60809,-110.0259,2012,0,0,91,2,2,4
3679,37.60809,-110.0259,2013,0,0,91,2,2,4
3680,37.60809,-110.0259,2013,0,0,91,2,2,4
3681,37.60809,-110.0259,2014,0,0,91,2,2,4
3682,37.60809,-110.0259,2014,0,0,91,2,2,4
3683,37.60809,-110.0259,2015,0,0,91,2,2,4
3684,37.60809,-110.0259,2015,0,0,91,2,2,4
3685,37.60809,-110.0259,2016,0,0,91,2,2,4
3686,37.60809,-110.0259,2016,0,0,91,2,2,4
3687,37.60809,-110.0259,2017,0,0,91,2,2,4
3688,37.60809,-110.0259,2017,0,0,91,2,2,4
3689,37.60809,-110.0259,2017,0,0,91,2,2,4
3690,37.60809,-110.0259,2017,0,0,91,2,2,4
3691,37.60809,-110.0259,2017,0,0,91,2,2,4
3692,37.60809,-110.0259,2018,0,0,91,2,2,4
3693,37.60809,-110.0259,2018,0,0,91,2,2,4
3694,37.57668,-110.0245,1980,22,0,41,13,12,24
3695,37.57668,-110.0245,1980,22,0,41,13,12,24
3696,37.57668,-110.0245,1981,22,0,41,13,12,24
3697,37.57668,-110.0245,1981,22,0,41,13,12,24
3698,37.57668,-110.0245,1982,22,0,41,13,12,24
3699,37.57668,-110.0245,1982,22,0,41,13,12,24
3700,37.57668,-110.0245,1983,22,0,41,13,12,24
3701,37.57668,-110.0245,1983,22,0,41,13,12,24
3702,37.57668,-110.0245,1983,22,0,41,13,12,24
3703,37.57668,-110.0245,1983,22,0,41,13,12,24
3704,37.57668,-110.0245,1983,22,0,41,13,12,24
3705,37.57668,-110.0245,1984,22,0,41,13,12,24
3706,37.57668,-110.0245,1984,22,0,41,13,12,24
3707,37.57668,-110.0245,1985,22,0,41,13,12,24
3708,37.57668,-110.0245,1985,22,0,41,13,12,24
3709,37.57668,-110.0245,1986,22,0,41,13,12,24
3710,37.57668,-110.0245,1986,22,0,41,13,12,24
3711,37.57668,-110.0245,1987,22,0,41,13,12,24
3712,37.57668,-110.0245,1987,22,0,41,13,12,24
3713,37.57668,-110.0245,1987,22,0,41,13,12,24
3714,37.57668,-110.0245,1987,22,0,41,13,12,24
3715,37.57668,-110.0245,1987,22,0,41,13,12,24
3716,37.57668,-110.0245,1988,22,0,41,13,12,24
3717,37.57668,-110.0245,1988,22,0,41,13,12,24
3718,37.57668,-110.0245,1989,22,0,41,13,12,24
3719,37.57668,-110.0245,1989,22,0,41,13,12,24
3720,37.57668,-110.0245,1990,22,0,41,13,12,24
3721,37.57668,-110.0245,1990,22,0,41,13,12,24
3722,37.57668,-110.0245,1991,22,0,41,13,12,24
3723,37.57668,-110.0245,1991,22,0,41,13,12,24
3724,37.57668,-110.0245,1991,22,0,41,13,12,24
3725,37.57668,-110.0245,1991,22,0,41,13,12,24
3726,37.57668,-110.0245,1991,22,0,41,13,12,24
3727,37.57668,-110.0245,1992,22,0,41,13,12,24
3728,37.57668,-110.0245,1992,22,0,41,13,12,24
3729,37.57668,-110.0245,1993,22,0,41,13,12,24
3730,37.57668,-110.0245,1993,22,0,41,13,12,24
3731,37.57668,-110.0245,1994,22,0,41,13,12,24
3732,37.57668,-110.0245,1994,22,0,41,13,12,24
3733,37.57668,-110.0245,1995,22,0,41,13,12,24
3734,37.57668,-110.0245,1995,22,0,41,13,12,24
3735,37.57668,-110.0245,1995,22,0,41,13,12,24
3736,37.57668,-110.0245,1995,22,0,41,13,12,24
3737,37.57668,-110.0245,1995,22,0,41,13,12,24
3738,37.57668,-110.0245,1996,22,0,41,13,12,24
3739,37.57668,-110.0245,1996,22,0,41,13,12,24
3740,37.57668,-110.0245,1997,22,0,41,13,12,24
3741,37.57668,-110.0245,1997,22,0,41,13,12,24
3742,37.57668,-110.0245,1998,22,0,41,13,12,24
3743,37.57668,-110.0245,1998,22,0,41,13,12,24
3744,37.57668,-110.0245,1999,22,0,41,13,12,24
3745,37.57668,-110.0245,1999,22,0,41,13,12,24
3746,37.57668,-110.0245,1999,22,0,41,13,12,24
3747,37.57668,-110.0245,1999,22,0,41,13,12,24
3748,37.57668,-110.0245,1999,22,0,41,13,12,24
3749,37.57668,-110.0245,2000,22,0,41,13,12,24
3750,37.57668,-110.0245,2000,22,0,41,13,12,24
3751,37.57668,-110.0245,2001,22,0,41,13,12,24
3752,37.57668,-110.0245,2001,22,0,41,13,12,24
3753,37.57668,-110.0245,2002,22,0,41,13,12,24
3754,37.57668,-110.0245,2002,22,0,41,13,12,24
3755,37.57668,-110.0245,2003,22,0,41,13,12,24
3756,37.57668,-110.0245,2003,22,0,41,13,12,24
3757,37.57668,-110.0245,2004,22,0,41,13,12,24
3758,37.57668,-110.0245,2004,22,0,41,13,12,24
3759,37.57668,-110.0245,2005,22,0,41,13,12,24
3760,37.57668,-110.0245,2005,22,0,41,13,12,24
3761,37.57668,-110.0245,2005,22,0,41,13,12,24
3762,37.57668,-110.0245,2005,22,0,41,13,12,24
3763,37.57668,-110.0245,2005,22,0,41,13,12,24
3764,37.57668,-110.0245,2006,22,0,41,13,12,24
3765,37.57668,-110.0245,2006,22,0,41,13,12,24
3766,37.57668,-110.0245,2007,22,0,41,13,12,24
3767,37.57668,-110.0245,2007,22,0,41,13,12,24
3768,37.57668,-110.0245,2008,22,0,41,13,12,24
3769,37.57668,-110.0245,2008,22,0,41,13,12,24
3770,37.57668,-110.0245,2009,22,0,41,13,12,24
3771,37.57668,-110.0245,2009,22,0,41,13,12,24
3772,37.57668,-110.0245,2009,22,0,41,13,12,24
3773,37.57668,-110.0245,2009,22,0,41,13,12,24
3774,37.57668,-110.0245,2009,22,0,41,13,12,24
3775,37.57668,-110.0245,2009,22,0,41,13,12,24
3776,37.57668,-110.0245,2009,22,0,41,13,12,24
3777,37.57668,-110.0245,2009,22,0,41,13,12,24
3778,37.57668,-110.0245,2009,22,0,41,13,12,24
3779,37.57668,-110.0245,2009,22,0,41,13,12,24
3780,37.57668,-110.0245,2010,22,0,41,13,12,24
3781,37.57668,-110.0245,2010,22,0,41,13,12,24
3782,37.57668,-110.0245,2011,22,0,41,13,12,24
3783,37.57668,-110.0245,2011,22,0,41,13,12,24
3784,37.57668,-110.0245,2012,22,0,41,13,12,24
3785,37.57668,-110.0245,2012,22,0,41,13,12,24
3786,37.57668,-110.0245,2013,22,0,41,13,12,24
3787,37.57668,-110.0245,2013,22,0,41,13,12,24
3788,37.57668,-110.0245,2013,22,0,41,13,12,24
3789,37.57668,-110.0245,2013,22,0,41,13,12,24
3790,37.57668,-110.0245,2013,22,0,41,13,12,24
3791,37.57668,-110.0245,2013,22,0,41,13,12,24
3792,37.57668,-110.0245,2013,22,0,41,13,12,24
3793,37.57668,-110.0245,2013,22,0,41,13,12,24
3794,37.57668,-110.0245,2013,22,0,41,13,12,24
3795,37.57668,-110.0245,2013,22,0,41,13,12,24
3796,37.57668,-110.0245,2014,22,0,41,13,12,24
3797,37.57668,-110.0245,2014,22,0,41,13,12,24
3798,37.57668,-110.0245,2015,22,0,41,13,12,24
3799,37.57668,-110.0245,2015,22,0,41,13,12,24
3800,37.57668,-110.0245,2016,22,0,41,13,12,24
3801,37.57668,-110.0245,2016,22,0,41,13,12,24
3802,37.57668,-110.0245,2017,22,0,41,13,12,24
3803,37.57668,-110.0245,2017,22,0,41,13,12,24
3804,37.57668,-110.0245,2017,22,0,41,13,12,24
3805,37.57668,-110.0245,2017,22,0,41,13,12,24
3806,37.57668,-110.0245,2017,22,0,41,13,12,24
3807,37.57668,-110.0245,2017,22,0,41,13,12,24
3808,37.57668,-110.0245,2017,22,0,41,13,12,24
3809,37.57668,-110.0245,2017,22,0,41,13,12,24
3810,37.57668,-110.0245,2017,22,0,41,13,12,24
3811,37.57668,-110.0245,2017,22,0,41,13,12,24
3812,37.57668,-110.0245,2018,22,0,41,13,12,24
3813,37.57668,-110.0245,2018,22,0,41,13,12,24
3814,37.61496,-110.0245,1980,4,0,65,9,8,8
3815,37.61496,-110.0245,1980,4,0,65,9,8,8
3816,37.61496,-110.0245,1981,4,0,65,9,8,8
3817,37.61496,-110.0245,1981,4,0,65,9,8,8
3818,37.61496,-110.0245,1982,4,0,65,9,8,8
3819,37.61496,-110.0245,1982,4,0,65,9,8,8
3820,37.61496,-110.0245,1983,4,0,65,9,8,8
3821,37.61496,-110.0245,1983,4,0,65,9,8,8
3822,37.61496,-110.0245,1984,4,0,65,9,8,8
3823,37.61496,-110.0245,1984,4,0,65,9,8,8
3824,37.61496,-110.0245,1984,4,0,65,9,8,8
3825,37.61496,-110.0245,1984,4,0,65,9,8,8
3826,37.61496,-110.0245,1984,4,0,65,9,8,8
3827,37.61496,-110.0245,1985,4,0,65,9,8,8
3828,37.61496,-110.0245,1985,4,0,65,9,8,8
3829,37.61496,-110.0245,1986,4,0,65,9,8,8
3830,37.61496,-110.0245,1986,4,0,65,9,8,8
3831,37.61496,-110.0245,1986,4,0,65,9,8,8
3832,37.61496,-110.0245,1986,4,0,65,9,8,8
3833,37.61496,-110.0245,1986,4,0,65,9,8,8
3834,37.61496,-110.0245,1987,4,0,65,9,8,8
3835,37.61496,-110.0245,1987,4,0,65,9,8,8
3836,37.61496,-110.0245,1988,4,0,65,9,8,8
3837,37.61496,-110.0245,1988,4,0,65,9,8,8
3838,37.61496,-110.0245,1988,4,0,65,9,8,8
3839,37.61496,-110.0245,1988,4,0,65,9,8,8
3840,37.61496,-110.0245,1988,4,0,65,9,8,8
3841,37.61496,-110.0245,1989,4,0,65,9,8,8
3842,37.61496,-110.0245,1989,4,0,65,9,8,8
3843,37.61496,-110.0245,1990,4,0,65,9,8,8
3844,37.61496,-110.0245,1990,4,0,65,9,8,8
3845,37.61496,-110.0245,1991,4,0,65,9,8,8
3846,37.61496,-110.0245,1991,4,0,65,9,8,8
3847,37.61496,-110.0245,1992,4,0,65,9,8,8
3848,37.61496,-110.0245,1992,4,0,65,9,8,8
3849,37.61496,-110.0245,1992,4,0,65,9,8,8
3850,37.61496,-110.0245,1992,4,0,65,9,8,8
3851,37.61496,-110.0245,1992,4,0,65,9,8,8
3852,37.61496,-110.0245,1993,4,0,65,9,8,8
3853,37.61496,-110.0245,1993,4,0,65,9,8,8
3854,37.61496,-110.0245,1994,4,0,65,9,8,8
3855,37.61496,-110.0245,1994,4,0,65,9,8,8
3856,37.61496,-110.0245,1995,4,0,65,9,8,8
3857,37.61496,-110.0245,1995,4,0,65,9,8,8
3858,37.61496,-110.0245,1996,4,0,65,9,8,8
3859,37.61496,-110.0245,1996,4,0,65,9,8,8
3860,37.61496,-110.0245,1996,4,0,65,9,8,8
3861,37.61496,-110.0245,1996,4,0,65,9,8,8
3862,37.61496,-110.0245,1996,4,0,65,9,8,8
3863,37.61496,-110.0245,1997,4,0,65,9,8,8
3864,37.61496,-110.0245,1997,4,0,65,9,8,8
3865,37.61496,-110.0245,1998,4,0,65,9,8,8
3866,37.61496,-110.0245,1998,4,0,65,9,8,8
3867,37.61496,-110.0245,1999,4,0,65,9,8,8
3868,37.61496,-110.0245,1999,4,0,65,9,8,8
3869,37.61496,-110.0245,2000,4,0,65,9,8,8
3870,37.61496,-110.0245,2000,4,0,65,9,8,8
3871,37.61496,-110.0245,2000,4,0,65,9,8,8
3872,37.61496,-110.0245,2000,4,0,65,9,8,8
3873,37.61496,-110.0245,2000,4,0,65,9,8,8
3874,37.61496,-110.0245,2001,4,0,65,9,8,8
3875,37.61496,-110.0245,2001,4,0,65,9,8,8
3876,37.61496,-110.0245,2002,4,0,65,9,8,8
3877,37.61496,-110.0245,2002,4,0,65,9,8,8
3878,37.61496,-110.0245,2003,4,0,65,9,8,8
3879,37.61496,-110.0245,2003,4,0,65,9,8,8
3880,37.61496,-110.0245,2004,4,0,65,9,8,8
3881,37.61496,-110.0245,2004,4,0,65,9,8,8
3882,37.61496,-110.0245,2004,4,0,65,9,8,8
3883,37.61496,-110.0245,2004,4,0,65,9,8,8
3884,37.61496,-110.0245,2004,4,0,65,9,8,8
3885,37.61496,-110.0245,2005,4,0,65,9,8,8
3886,37.61496,-110.0245,2005,4,0,65,9,8,8
3887,37.61496,-110.0245,2006,4,0,65,9,8,8
3888,37.61496,-110.0245,2006,4,0,65,9,8,8
3889,37.61496,-110.0245,2007,4,0,65,9,8,8
3890,37.61496,-110.0245,2007,4,0,65,9,8,8
3891,37.61496,-110.0245,2008,4,0,65,9,8,8
3892,37.61496,-110.0245,2008,4,0,65,9,8,8
3893,37.61496,-110.0245,2008,4,0,65,9,8,8
3894,37.61496,-110.0245,2008,4,0,65,9,8,8
3895,37.61496,-110.0245,2008,4,0,65,9,8,8
3896,37.61496,-110.0245,2009,4,0,65,9,8,8
3897,37.61496,-110.0245,2009,4,0,65,9,8,8
3898,37.61496,-110.0245,2010,4,0,65,9,8,8
3899,37.61496,-110.0245,2010,4,0,65,9,8,8
3900,37.61496,-110.0245,2011,4,0,65,9,8,8
3901,37.61496,-110.0245,2011,4,0,65,9,8,8
3902,37.61496,-110.0245,2012,4,0,65,9,8,8
3903,37.61496,-110.0245,2012,4,0,65,9,8,8
3904,37.61496,-110.0245,2013,4,0,65,9,8,8
3905,37.61496,-110.0245,2013,4,0,65,9,8,8
3906,37.61496,-110.0245,2014,4,0,65,9,8,8
3907,37.61496,-110.0245,2014,4,0,65,9,8,8
3908,37.61496,-110.0245,2015,4,0,65,9,8,8
3909,37.61496,-110.0245,2015,4,0,65,9,8,8
